State Code,County Code,Site Number,Latitude,Longitude,Datum,Elevation,Land Use,Location Setting,Site Established Date,Site Closed Date,Met Site State Code,Met Site County Code,Met Site Site Number,Met Site Type,Met Site Distance,Met Site Direction,GMT Offset,Owning Agency,Local Site Name,Address,Zip Code,State Name,County Name,City Name,CBSA Name,Tribe Name,Extraction Date
6,65,10,33.747236,-115.820124,NAD83,943,DESERT,RURAL,1/31/2018,,,,,,,,-8,National Park Service,Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",92239,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,12,33.92086,-116.85841,WGS84,677,COMMERCIAL,SUBURBAN,4/1/1995,,,,,,,,-8,South Coast Air Quality Management District,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,16,33.583018,-117.072202,NAD83,453,COMMERCIAL,SUBURBAN,10/7/2010,,,,,,,,-8,South Coast Air Quality Management District,Temecula,"33700 Borel Road, Winchester, CA 92596",92596,California,Riverside,Not in a City,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,500,33.71969,-116.1897,NAD83,-8,COMMERCIAL,RURAL,3/1/2019,,,,,,,,-8,Twenty-Nine Palms Band of Mission Indians,29 Palms,"84245 Vista Del Norte, Indio, CA   92203",92203,California,Riverside,Indio,"Riverside-San Bernardino-Ontario, CA",Twenty-Nine Palms Band of Mission Indians,5/18/2021
6,65,1002,33.741688,-116.95919,WGS84,469,MOBILE,SUBURBAN,1/1/1984,,,,,,,,-8,South Coast Air Quality Management District,,"880 STATE ST., HEMET",,California,Riverside,Hemet,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,1004,33.9397,-115.4108,WGS84,326,DESERT,RURAL,5/11/2006,,,,,,,,-8,National Park Service,Joshua Tree NP - Pinto Wells,Joshua Tree National Park - Pinto Wells,92239,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,1010,33.590833,-116.088333,WGS84,10,INDUSTRIAL,RURAL,1/22/2008,,,,,,,,-8,"Cabazon Band of Mission Indians, CA",Cabazon Resource Recovery Park Station,90-333 Avenue 63,92274,California,Riverside,Not in a City,"Riverside-San Bernardino-Ontario, CA","Cabazon Band of Mission Indians, CA",5/18/2021
6,65,1016,33.944713,-116.830074,NAD83,720,COMMERCIAL,RURAL,10/1/2004,,,,,ON-SITE MET EQUIP,,,-8,"Morongo Band of Mission Indians, CA",Morongo Air Monitoring Station,"12160 Santiago Rd. Banning, CA 92220",92220,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA","Morongo Band of Mission Indians, CA",5/18/2021
6,65,1999,33.56125,-116.153383,WGS84,10,AGRICULTURAL,RURAL,8/24/2001,,,,,ON-SITE MET EQUIP,,,-8,"Torres-Martinez Cahuilla Indians, California",Torres Martinez Administration Site,66725  MARTINEZ ROAD,92274,California,Riverside,Torres-Martinez I.R.,"Riverside-San Bernardino-Ontario, CA","Torres-Martinez Cahuilla Indians, California",5/18/2021
6,65,2002,33.70853,-116.21537,WGS84,0,,RURAL,1/1/1980,,,,,,,,-8,South Coast Air Quality Management District,Indio,"46-990 JACKSON ST., INDIO",,California,Riverside,Indio,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,2003,33.605833,-116.091944,WGS84,-8,AGRICULTURAL,RURAL,1/1/2011,,,,,,,,-8,South Coast Air Quality Management District,College of the Desert,"61120 1/2 Buchanan Street, Mecca, CA 92254",92274,California,Riverside,Not in a City,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,2005,33.572019,-116.063823,WGS84,-11,AGRICULTURAL,SUBURBAN,1/1/2014,,,,,ON-SITE MET EQUIP,,,-8,South Coast Air Quality Management District,Mecca (Saul Martinez),"65705 Johnson St., Mecca, CA 92254",92253,California,Riverside,Mecca,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,3011,33.796533,-116.974417,WGS84,459,RESIDENTIAL,RURAL,12/1/2000,,,,,,,,-8,South Coast Air Quality Management District,SAN JACINTO TOXICS SITE #1 MOUNTAIN VIEW HIGH SCHOOL,695 YOUNG ST,,California,Riverside,San Jacinto,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,3012,33.76485,-116.9569,WGS84,471,AGRICULTURAL,RURAL,12/1/2000,,,,,,,,-8,South Coast Air Quality Management District,SAN JACINTO TOXIC SITE #2 SCHOOL DISTRICT HEADQUARTERS,2051 SAN JACINTO ST.,,California,Riverside,San Jacinto,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,5001,33.85275,-116.54101,WGS84,171,RESIDENTIAL,SUBURBAN,1/1/1971,,,,,,,,-8,South Coast Air Quality Management District,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",,California,Riverside,Palm Springs,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,6001,33.78942,-117.22764,WGS84,439,COMMERCIAL,URBAN AND CENTER CITY,1/1/1979,,,,,,,,-8,South Coast Air Quality Management District,Perris,"237 1/2 N. 'D' ST., PERRIS",,California,Riverside,Perris,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,8001,33.99958,-117.41601,WGS84,250,RESIDENTIAL,SUBURBAN,9/1/1972,,,,,ON-SITE MET EQUIP,,,-8,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",92509,California,Riverside,Rubidoux,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,8005,33.99636,-117.4924,NAD83,250,RESIDENTIAL,SUBURBAN,10/25/2005,,,,,ON-SITE MET EQUIP,,,-8,South Coast Air Quality Management District,Mira Loma (Van Buren),5130 POINSETTIA PLACE,92509,California,Riverside,Mira Loma,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,9000,33.463644,-116.971457,WGS84,508,FOREST,RURAL,12/2/2000,,,,,,,,-8,National Park Service,Aqua Tibia Wilderness,Agua Tibia,92592,California,Riverside,Not in a City,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,9001,33.67649,-117.33098,WGS84,1440,RESIDENTIAL,SUBURBAN,10/1/1988,,,,,,,,-8,South Coast Air Quality Management District,Lake Elsinore,"506 W FLINT ST, LAKE ELSINORE",,California,Riverside,Lake Elsinore,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,65,9003,33.61235,-114.60209,NAD83,83.8,RESIDENTIAL,SUBURBAN,7/1/2001,,,,,,,,-8,California Air Resources Board,Blythe-445 W Murphy Street,"495 W MURPHY STREET, BLYTHE",92225,California,Riverside,Blythe,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,67,2,38.71209,-121.38109,WGS84,8,RESIDENTIAL,SUBURBAN,1/1/1980,,,,,,,,-8,Sacramento County APCD,North Highlands-Blackfoot,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",95843,California,Sacramento,Not in a City,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,67,6,38.613779,-121.368014,WGS84,8,RESIDENTIAL,SUBURBAN,1/1/1980,,,,,,,,-8,Sacramento County APCD,Sacramento-Del Paso Manor,"DEL PASO-2701 AVALON DR, SACRAMENTO",95821,California,Sacramento,Arden-Arcade,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,67,10,38.56844,-121.49311,NAD83,0,RESIDENTIAL,URBAN AND CENTER CITY,12/1/1988,,,,,,,,-8,California Air Resources Board,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",95818,California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,67,11,38.302591,-121.420838,WGS84,6,AGRICULTURAL,RURAL,7/1/1992,,,,,,,,-8,Sacramento County APCD,Elk Grove-Bruceville," 12490 BRUCEVILLE RD, ELK GROVE, CA",95757,California,Sacramento,Not in a City,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,67,12,38.683304,-121.164457,WGS84,98,RESIDENTIAL,SUBURBAN,6/1/1996,,,,,,,,-8,Sacramento County APCD,Folsom-Natoma St.,"50 NATOMA STREET, FOLSOM",95630,California,Sacramento,Folsom,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,67,15,38.593322,-121.503795,WGS84,12.8,COMMERCIAL,URBAN AND CENTER CITY,10/13/2015,,,,,,,,-8,Sacramento County APCD,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",95814,California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,67,284,38.551388,-121.336666,WGS84,21,RESIDENTIAL,URBAN AND CENTER CITY,4/1/2006,,,,,,,,-8,California Air Resources Board,Sacramento-Branch Center #2,"3847 Branch Center Road, Sacramento, CA 95827",95827,California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,67,5003,38.494475,-121.211131,WGS84,58,AGRICULTURAL,RURAL,7/1/1997,,,,,,10,,-8,Sacramento County APCD,Sloughhouse,"7250 SLOUGHHOUSE ROAD, SLOUGHHOUSE",95624,California,Sacramento,Not in a City,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,69,2,36.843425,-121.3621,NAD83,126,RESIDENTIAL,RURAL,1/1/1980,,,,,ON-SITE MET EQUIP,,,-8,Monterey Bay Unified APCD,Hollister,1979 Fairview Rd,95023,California,San Benito,Hollister,"San Jose-Sunnyvale-Santa Clara, CA",,5/18/2021
6,69,3,36.48324,-121.15688,WGS84,317,FOREST,RURAL,11/7/1986,,,,,ON-SITE MET EQUIP,,,-8,National Park Service,Pinnacles NP - Southwest of East Entrance Station,"Northeast entrance, Pinnacles National Park",95043,California,San Benito,Not in a City,"San Jose-Sunnyvale-Santa Clara, CA",,5/18/2021
6,69,4,36.841488,-121.533444,WGS84,63,COMMERCIAL,RURAL,3/1/2021,,,,,ON-SITE MET EQUIP,,,-8,Monterey Bay Unified APCD,San Juan Bautista,"100 Nyland Drive, San Juan Bautista, CA. 95045",95045,California,San Benito,San Juan Bautista,"San Jose-Sunnyvale-Santa Clara, CA",,5/18/2021
6,71,1,34.89398,-117.024804,NAD83,690,COMMERCIAL,URBAN AND CENTER CITY,1/1/1969,,,,,ON-SITE MET EQUIP,,,-8,Mojave Desert AQMD,Barstow,"200 E. BUENA VISTA, BARSTOW",92311,California,San Bernardino,Barstow,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,5,34.2431,-117.27235,WGS84,1384,RESIDENTIAL,RURAL,1/1/1979,,,,,,,,-8,South Coast Air Quality Management District,Crestline,"LAKE GREGORY-LAKE DR, CRESTLINE",,California,San Bernardino,Crestline,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,12,34.4251,-117.5898,NAD83,4100,COMMERCIAL,RURAL,7/1/1987,,,,,ON-SITE MET EQUIP,,,-8,Mojave Desert AQMD,Phelan-Beekley Road & Phelan Road,"BEEKLEY & PHELAN RDS, PHELAN",92371,California,San Bernardino,Not in a City,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,13,34.41056,-116.9072,NAD83,1036,INDUSTRIAL,RURAL,6/1/1989,,,,,,,,-8,Mojave Desert AQMD,Lucerne Valley-Middle School,"MIDDLE SCH-8560 ALIENTO, LUCERNE VALLEY",92356,California,San Bernardino,Lucerne Valley,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,14,34.512496,-117.330879,WGS84,876,RESIDENTIAL,SUBURBAN,4/1/1991,,,,,ON-SITE MET EQUIP,,,-8,Mojave Desert AQMD,Victorville-Amargosa Road,"14029 AMARGOSA ROAD, VICTORVILLE, CA",,California,San Bernardino,Victorville,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,15,35.774954,-117.367557,WGS84,498,INDUSTRIAL,SUBURBAN,1/1/1993,,,,,,,,-8,Mojave Desert AQMD,Trona-Athol," 83732 TRONA ROAD, TRONA, CA 93563",,California,San Bernardino,Trona,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,17,34.141946,-116.055836,WGS84,607,MOBILE,URBAN AND CENTER CITY,3/14/1993,,,,,,,,-8,Mojave Desert AQMD,Twenty Nine Palms-Adobe," 6136 ADOBE ROAD, TWENTYNINE PALMS, CA",,California,San Bernardino,Twentynine Palms,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,26,34.06812,-117.52579,NAD83,300,MOBILE,URBAN AND CENTER CITY,7/1/2014,,,,,ON-SITE MET EQUIP,,,-8,South Coast Air Quality Management District,Ontario Near Road (Etiwanda),NW Corner Interstate 10 & Etiwanda Ave,91764,California,San Bernardino,Ontario,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,27,34.030833,-117.61722,WGS84,258,INDUSTRIAL,SUBURBAN,1/1/2015,,,,,,,,-8,South Coast Air Quality Management District,Ontario-Route 60 Near Road,2330 S. Castle Harbour,91761,California,San Bernardino,Ontario,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,306,34.510961,-117.32554,NAD83,913,RESIDENTIAL,SUBURBAN,1/1/2000,,,,,ON-SITE MET EQUIP,,,-8,Mojave Desert AQMD,Victorville-Park Avenue,"14306 PARK AVE., VICTORVILLE, CA",92392,California,San Bernardino,Victorville,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,1001,35.1019,-115.7767,WGS84,1212,DESERT,RURAL,5/9/2007,,,,,,,,-8,National Park Service,Mojave NP & PRES - Kelso Mountains,Mojave National Preserve,92309,California,San Bernardino,Kelso,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,1002,34.012512,-117.688388,WGS84,222,COMMERCIAL,URBAN AND CENTER CITY,1/1/1984,,,,,,,,-8,South Coast Air Quality Management District,Chino,"13251 CENTRAL AVE., CHINO",,California,San Bernardino,Chino,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,1004,34.10374,-117.62914,WGS84,369,RESIDENTIAL,URBAN AND CENTER CITY,1/1/1973,,,,,ON-SITE MET EQUIP,,,-8,South Coast Air Quality Management District,Upland,"1350 SAN BERNARDINO RD., UPLAND",,California,San Bernardino,Upland,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,1234,35.77417,-117.3714,NAD83,545,DESERT,RURAL,4/1/1997,,,,,,,,-8,Mojave Desert AQMD,Trona - Athol/Telescope #2,"Corner of Athol and Telescope, Trona",93562,California,San Bernardino,Searles Valley,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,1407,34.093979,-117.527254,WGS84,347,INDUSTRIAL,URBAN AND CENTER CITY,1/1/2015,,,,,,,,-8,South Coast Air Quality Management District,SA Recycling,"8822 Etiwanda Ave., Rancho Cucamonga, CA 91739",91739,California,San Bernardino,Not in a City,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,2002,34.10002,-117.49201,WGS84,381,INDUSTRIAL,SUBURBAN,1/1/1980,,,,,,,,-8,South Coast Air Quality Management District,Fontana,"14360 ARROW BLVD., FONTANA",,California,San Bernardino,Fontana,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,4001,34.41639,-117.2858,NAD83,1006,RESIDENTIAL,SUBURBAN,1/1/1980,,,,,ON-SITE MET EQUIP,,,-8,Mojave Desert AQMD,Hesperia-Olive Street,"17288 OLIVE ST., HESPERIA",92345,California,San Bernardino,Hesperia,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,4003,34.05977,-117.14731,WGS84,0,RESIDENTIAL,SUBURBAN,9/1/1986,,,,,,,,-8,South Coast Air Quality Management District,Redlands,"500 N. DEARBORN, REDLANDS, CA. 92373",,California,San Bernardino,Redlands,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,8001,34.26464,-116.86147,NAD83,2056,COMMERCIAL,SUBURBAN,2/8/1999,,,,,,,,-8,South Coast Air Quality Management District,Big Bear,"501 W. VALLEY BLVD., BIG BEAR CITY,",92314,California,San Bernardino,Big Bear City,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9000,34.724711,-116.158623,WGS84,543,DESERT,RURAL,6/1/1995,,,,,,10,,-8,California Air Resources Board,Ludlow,"CELLULAR RELAY STATION,LUDLOW",,California,San Bernardino,Ludlow,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9002,34.06957,-116.38893,WGS84,1243,DESERT,RURAL,3/1/1988,,,,,ON-SITE MET EQUIP,,,-8,National Park Service,Joshua Tree NP - Black Rock,JOSHUA TREE NATIONAL MONUMENT,92284,California,San Bernardino,Not in a City,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9003,34.737764,-117.565889,WGS84,1256,DESERT,RURAL,6/1/1995,,,,,,10,,-8,California Air Resources Board,El Mirage-Shadow Mountain relay station,SHADOW MOUNTAIN RELAY STATION,,California,San Bernardino,El Mirage,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9004,34.106678,-117.274063,NAD83,0,COMMERCIAL,SUBURBAN,5/1/1986,,,,,,,,-8,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",92410,California,San Bernardino,San Bernardino,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9005,34.090012,-117.254208,WGS84,0,INDUSTRIAL,SUBURBAN,6/1/1997,,,,,,,,-8,California Air Resources Board,SAN BERNADINO AIRPORT (NORTON AFB),"950 EAST CENTRAL AV, SAN BERNADINO",,California,San Bernardino,San Bernardino,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9006,34.375001,-117.44866,WGS84,1295,FOREST,RURAL,6/1/1995,,,,,,10,,-8,California Air Resources Board,Cajon-Baldy Mesa,BALDY MESA,,California,San Bernardino,Cajon,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9007,34.737764,-117.565889,WGS84,1013,DESERT,RURAL,6/1/1995,,,,,,10,,-8,California Air Resources Board,Hinckley-Jim Doering relay station,FLASH II MOUNTAIN RELAY STATION,,California,San Bernardino,Hinkley,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9008,34.611659,-117.289768,WGS84,1366,FOREST,RURAL,6/1/1995,,,,,,10,,-8,California Air Resources Board,Helendale-Quartzite Mountain,QUARTZITE MOUNTAIN,,California,San Bernardino,Helendale,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9009,34.194069,-116.913614,WGS84,1720,FOREST,RURAL,4/3/2003,,,,,,,,-8,National Park Service,,San Gorgonio,,California,San Bernardino,Not in a city,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9010,34.193925,-116.914063,WGS84,1726,FOREST,RURAL,3/2/1988,,,,,,,,-8,National Park Service,,San Gorgonio Wilderness,92305,California,San Bernardino,Not in a City,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,71,9011,34.08555,-117.31301,NAD83,320,RESIDENTIAL,URBAN AND CENTER CITY,6/1/2017,,,,,,,,-8,California Air Resources Board,San Bernardino-Mt. Vernon Ave.,"701 S Mt Vernon Ave, San Bernardino, CA 92410",92324,California,San Bernardino,San Bernardino,"Riverside-San Bernardino-Ontario, CA",,5/18/2021
6,73,1,32.631242,-117.059088,NAD83,53,RESIDENTIAL,SUBURBAN,1/1/1972,,,,,,,,-8,San Diego County Air Pollution Control District,Chula Vista,"84 E. 'J' ST., CHULA VISTA",91910,California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",,5/18/2021
6,73,9,32.715607,-117.164756,WGS84,0,RESIDENTIAL,SUBURBAN,9/1/1986,,,,,,,,-8,San Diego County Air Pollution Control District,San Diego-800 Front St.,"880 FRONT ST., SAN DIEGO, CA. 92188-0050",,California,San Diego,San Diego,"San Diego-Carlsbad, CA",,5/18/2021
6,73,77,32.6509,-116.365,WGS84,1018.15,DESERT,RURAL,1/1/2001,,,,,,,,-8,"Campo Band of Diegueno Mission Indians of Campo Indian Reservation, CA",Campo Indian Reservation,"Campo Kumeyaay Nation, 36190 Church Rd, Ste 4, Campo, CA 91906",91906,California,San Diego,Campo,"San Diego-Carlsbad, CA","Campo Band of Diegueno Mission Indians of Campo Indian Reservation, CA",5/18/2021
